"Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"De Villiers",2017-05-22,101.97,242,0.421363636363636,0.000113039506736698
"De Villiers",2017-05-23,101.652,242,0.420049586776859,0.000112686985768352
"De Villiers",2017-05-24,101.339,242,0.418756198347107,0.000112340007582526
"De Villiers",2017-05-25,101.025,242,0.41745867768595,0.000111991920840197
"De Villiers",2017-05-26,100.712,242,0.416165289256198,0.000111644942654372
"De Villiers",2017-05-27,100.712,242,0.416165289256198,0.000111644942654372
"De Villiers",2017-05-28,101.025,242,0.41745867768595,0.000111991920840197
"De Villiers",2017-05-29,101.182,242,0.418107438016529,0.000112165964211362
"De Villiers",2017-05-30,100.712,242,0.416165289256198,0.000111644942654372
"De Villiers",2017-05-31,100.398,242,0.414867768595041,0.000111296855912043
"De Villiers",2017-06-01,99.928,242,0.412925619834711,0.000110775834355053
"De Villiers",2017-06-02,99.459,242,0.410987603305785,0.000110255921354567
"De Villiers",2017-06-03,98.989,242,0.409045454545455,0.000109734899797578
"De Villiers",2017-06-04,98.21,242,0.405826446280992,0.00010887133428078
"De Villiers",2017-06-05,98.21,242,0.405826446280992,0.00010887133428078
"De Villiers",2017-06-06,97.901,242,0.404549586776859,0.000108528790320971
"De Villiers",2017-06-07,97.591,242,0.403268595041322,0.000108185137804659
"De Villiers",2017-06-08,97.901,242,0.404549586776859,0.000108528790320971
"De Villiers",2017-06-09,98.832,242,0.408396694214876,0.000109560856426413
"De Villiers",2017-06-10,99.615,242,0.411632231404959,0.000110428856169228
"De Villiers",2017-06-11,99.615,242,0.411632231404959,0.000110428856169228
"De Villiers",2017-06-12,100.869,242,0.416814049586777,0.000111818986025537
"De Villiers",2017-06-13,101.652,242,0.420049586776859,0.000112686985768352
"De Villiers",2017-06-14,112.247,242,0.463830578512397,0.000124432141930706
"De Villiers",2017-06-15,118.697,242,0.49048347107438,0.000131582331383013
"De Villiers",2017-06-16,121.334,242,0.501380165289256,0.000134505594884677
"De Villiers",2017-06-17,123.283,242,0.509433884297521,0.000136666171511428
"De Villiers",2017-06-18,115.719,242,0.478177685950413,0.000128281050113405
"De Villiers",2017-06-19,126.365,242,0.522169421487603,0.000140082742657476
"De Villiers",2017-06-20,126.729,242,0.523673553719008,0.000140486257225017
"De Villiers",2017-06-21,130.023,242,0.537285123966942,0.000144137842349962
"De Villiers",2017-06-22,130.764,242,0.540347107438017,0.0001449592827196
"De Villiers",2017-06-23,134.847,242,0.557219008264463,0.000149485518926385
"De Villiers",2017-06-24,138.661,242,0.572979338842975,0.000153713553433532
"De Villiers",2017-06-25,140.591,242,0.580954545454546,0.000155853067486703
"De Villiers",2017-06-26,140.398,242,0.580157024793388,0.000155639116081386
"De Villiers",2017-06-27,140.398,242,0.580157024793388,0.000155639116081386
"De Villiers",2017-06-28,140.205,242,0.579359504132231,0.000155425164676069
"De Villiers",2017-06-29,141.189,242,0.583425619834711,0.000156515984276235
"De Villiers",2017-06-30,141.189,242,0.583425619834711,0.000156515984276235
"De Villiers",2017-07-01,141.588,242,0.585074380165289,0.000156958298321424
"De Villiers",2017-07-02,144.584,242,0.597454545454545,0.000160279533608108
"De Villiers",2017-07-03,145.187,242,0.599946280991736,0.00016094799318016
"De Villiers",2017-07-04,147.21,242,0.608305785123967,0.000163190602988225
"De Villiers",2017-07-05,147.826,242,0.610851239669421,0.000163873473794833
"De Villiers",2017-07-06,148.648,242,0.614247933884298,0.000164784707241313
"De Villiers",2017-07-07,148.237,242,0.612549586776859,0.000164329090518073
"De Villiers",2017-07-08,148.032,242,0.611702479338843,0.000164101836434705
"De Villiers",2017-07-09,148.032,242,0.611702479338843,0.000164101836434705
"De Villiers",2017-07-10,148.648,242,0.614247933884298,0.000164784707241313
"De Villiers",2017-07-11,149.472,242,0.617652892561984,0.000165698157800801
"De Villiers",2017-07-12,150.09,242,0.620206611570248,0.000166383245720418
"De Villiers",2017-07-13,149.678,242,0.618504132231405,0.000165926520440673
"De Villiers",2017-07-14,149.266,242,0.616801652892562,0.000165469795160929
"De Villiers",2017-07-15,148.854,242,0.615099173553719,0.000165013069881185
"De Villiers",2017-07-16,152.565,242,0.630433884297521,0.000169126923068396
"De Villiers",2017-07-17,154.49,242,0.638388429752066,0.000171260894339045
"De Villiers",2017-07-18,156.425,242,0.646384297520661,0.000173405951174737
"De Villiers",2017-07-19,157.07,242,0.649049586776859,0.000174120970119968
"De Villiers",2017-07-20,157.499,242,0.650822314049587,0.000174596540860284
"De Villiers",2017-07-21,158.787,242,0.656144628099174,0.000176024361637737
"De Villiers",2017-07-22,160.321,242,0.66248347107438,0.000177724887315231
"De Villiers",2017-07-23,161.425,242,0.667045454545455,0.000178948733695905
"De Villiers",2017-07-24,161.866,242,0.668867768595041,0.000179437607114272
"De Villiers",2017-07-25,161.646,242,0.66795867768595,0.000179193724683341
"De Villiers",2017-07-26,160.983,242,0.665219008264463,0.000178458751721034
"De Villiers",2017-07-27,161.646,242,0.66795867768595,0.000179193724683341
"De Villiers",2017-07-28,161.204,242,0.666132231404959,0.00017870374270847
"De Villiers",2017-07-29,161.425,242,0.667045454545455,0.000178948733695905
"De Villiers",2017-07-30,161.425,242,0.667045454545455,0.000178948733695905
"De Villiers",2017-07-31,161.204,242,0.666132231404959,0.00017870374270847
"De Villiers",2017-08-01,161.204,242,0.666132231404959,0.00017870374270847
"De Villiers",2017-08-02,162.528,242,0.671603305785124,0.000180171471520075
"De Villiers",2017-08-03,167.003,242,0.690095041322314,0.00018513226187652
"De Villiers",2017-08-04,170.489,242,0.7045,0.000188996689850278
"De Villiers",2017-08-05,171.421,242,0.708351239669421,0.000190029864512224
"De Villiers",2017-08-06,173.531,242,0.717070247933884,0.000192368918736157
"De Villiers",2017-08-07,174.483,242,0.721004132231405,0.000193424264528187
"De Villiers",2017-08-08,175.674,242,0.725925619834711,0.000194744555324729
"De Villiers",2017-08-09,176.152,242,0.727900826446281,0.000195274445333753
"De Villiers",2017-08-10,176.391,242,0.728888429752066,0.000195539390338265
"De Villiers",2017-08-11,176.63,242,0.729876033057851,0.000195804335342777
"De Villiers",2017-08-12,178.302,242,0.736785123966942,0.000197657841817855
"De Villiers",2017-08-13,180.215,242,0.744690082644628,0.000199778510410454
"De Villiers",2017-08-14,181.178,242,0.748669421487603,0.000200846050324031
"De Villiers",2017-08-15,181.9,242,0.751652892561984,0.000201646428120088
"De Villiers",2017-08-16,182.624,242,0.754644628099174,0.000202449023029153
"De Villiers",2017-08-17,187.212,242,0.773603305785124,0.000207535080270576
"De Villiers",2017-08-18,189.868,242,0.784578512396694,0.000210479406345821
"De Villiers",2017-08-19,191.079,242,0.789582644628099,0.000211821868272448
"De Villiers",2017-08-20,191.806,242,0.792586776859504,0.000212627788851026
"De Villiers",2017-08-21,191.806,242,0.792586776859504,0.000212627788851026
"De Villiers",2017-08-22,191.806,242,0.792586776859504,0.000212627788851026
"De Villiers",2017-08-23,192.772,242,0.796578512396694,0.000213698654434115
"De Villiers",2017-08-24,193.254,242,0.798570247933884,0.000214232978669156
"De Villiers",2017-08-25,194.219,242,0.802557851239669,0.000215302735695741
"De Villiers",2017-08-26,194.968,242,0.805652892561983,0.000216133044517412
"De Villiers",2017-08-27,195.475,242,0.807747933884297,0.000216695082665059
"De Villiers",2017-08-28,195.475,242,0.807747933884297,0.000216695082665059
"De Villiers",2017-08-29,195.983,242,0.809847107438017,0.000217258229369209
"De Villiers",2017-08-30,196.237,242,0.810896694214876,0.000217539802721285
"De Villiers",2017-08-31,NA,242,NA,NA
"De Villiers",2017-09-01,NA,242,NA,NA
"De Villiers",2017-09-02,NA,242,NA,NA
"De Villiers",2017-09-03,NA,242,NA,NA
"De Villiers",2017-09-04,NA,242,NA,NA
"De Villiers",2017-09-05,NA,242,NA,NA
"De Villiers",2017-09-06,NA,242,NA,NA
"De Villiers",2017-09-07,NA,242,NA,NA
"Hely-Hutchinson",2012-01-01,763,925,0.824864864864865,0.00084582861273022
"Hely-Hutchinson",2012-01-02,763,925,0.824864864864865,0.00084582861273022
"Hely-Hutchinson",2012-01-03,773,925,0.835675675675676,0.000856914177772555
"Hely-Hutchinson",2012-01-04,794,925,0.858378378378378,0.00088019386436146
"Hely-Hutchinson",2012-01-05,797,925,0.861621621621622,0.000883519533874161
"Hely-Hutchinson",2012-01-06,798,925,0.862702702702703,0.000884628090378395
"Hely-Hutchinson",2012-01-07,801,925,0.865945945945946,0.000887953759891095
"Hely-Hutchinson",2012-01-08,801,925,0.865945945945946,0.000887953759891095
"Hely-Hutchinson",2012-01-09,801,925,0.865945945945946,0.000887953759891095
"Hely-Hutchinson",2012-01-10,802,925,0.867027027027027,0.000889062316395329
